Date,Delta_T,moon_deldot,sun_deldot,zero
2017-01-08,-1.5218,-0.0302581,0.0309723,0
2017-01-09,-1.429,-0.0187977,0.0413215,0
2017-01-10,-1.3188,-0.0041414,0.0521502,0
2017-01-11,-1.2214,0.0125643,0.0633315,0
2017-01-12,-1.1672,0.0295974,0.0747011,0
2017-01-13,-1.1844,0.0449927,0.0860789,0
2017-01-14,-1.2224,0.0569542,0.0972952,0
2017-01-15,-1.278,0.0642005,0.1082112,0
2017-01-16,-1.3486,0.0661402,0.11873,0
2017-01-17,-1.3642,0.0628637,0.1287949,0
2017-01-18,-1.2899,0.0550114,0.1383818,0
2017-01-19,-1.1971,0.0435928,0.1474882,0
2017-01-20,-1.1278,0.0298141,0.1561238,0
2017-01-21,-1.0792,0.0149369,0.1643036,0
2017-01-22,-1.0222,0.0001716,0.1720446,0
2017-01-23,-0.9412,-0.0134045,0.179365,0
2017-01-24,-0.8574,-0.0249141,0.186286,0
2017-01-25,-0.8001,-0.033737,0.1928353,0
2017-01-26,-0.7787,-0.0395561,0.199051,0
2017-01-27,-0.8,-0.042381,0.2049859,0
2017-01-28,-0.8684,-0.0425362,0.2107103,0
2017-01-29,-0.9874,-0.0405989,0.2163124,0
2017-01-30,-1.1422,-0.0372856,0.2218957,0
2017-01-31,-1.2919,-0.0332998,0.2275731,0
2017-02-01,-1.4079,-0.0291753,0.2334589,0
2017-02-02,-1.4602,-0.0251563,0.2396596,0
2017-02-03,-1.4529,-0.0211501,0.2462655,0
2017-02-04,-1.4093,-0.0167722,0.2533431,0
2017-02-05,-1.3603,-0.0114792,0.2609289,0
2017-02-06,-1.3081,-0.0047627,0.2690234,0
2017-02-07,-1.2299,0.0036416,0.2775882,0
2017-02-08,-1.1486,0.0135885,0.2865446,0
2017-02-09,-1.2023,0.0244562,0.2957784,0
2017-02-10,-1.326,0.0352121,0.3051498,0
2017-02-11,-1.4177,0.0445994,0.3145091,0
2017-02-12,-1.5138,0.0513876,0.323713,0
2017-02-13,-1.6282,0.0546079,0.3326388,0
2017-02-14,-1.7014,0.0537096,0.3411918,0
2017-02-15,-1.6935,0.0486143,0.3493066,0
2017-02-16,-1.621,0.0396838,0.3569427,0
2017-02-17,-1.5162,0.0276359,0.3640782,0
2017-02-18,-1.3672,0.0134429,0.3707025,0
2017-02-19,-1.1971,-0.0017671,0.3768111,0
2017-02-20,-1.0529,-0.0167995,0.3824024,0
2017-02-21,-0.9631,-0.0304745,0.3874763,0
2017-02-22,-0.9201,-0.0417115,0.3920364,0
2017-02-23,-0.9255,-0.0496195,0.3960938,0
2017-02-24,-1.039,-0.0535961,0.3996729,0
2017-02-25,-1.1231,-0.0534232,0.4028186,0
2017-02-26,-1.2107,-0.0493327,0.4056017,0
2017-02-27,-1.3433,-0.0420094,0.408122,0
2017-02-28,-1.4872,-0.0325004,0.4105053,0
2017-03-01,-1.5985,-0.0220301,0.4128934,0
2017-03-02,-1.6302,-0.0117576,0.4154299,0
2017-03-03,-1.5764,-0.0025493,0.4182439,0
2017-03-04,-1.47,0.0051627,0.4214361,0
2017-03-05,-1.3675,0.0113946,0.4250703,0
2017-03-06,-1.3,0.0165034,0.4291705,0
2017-03-07,-1.278,0.0210028,0.433722,0
2017-03-08,-1.2926,0.0253584,0.4386754,0
2017-03-09,-1.3302,0.0298185,0.443952,0
2017-03-10,-1.3877,0.0343173,0.4494508,0
2017-03-11,-1.46,0.0384696,0.4550564,0
2017-03-12,-1.5549,0.0416517,0.4606483,0
2017-03-13,-1.6473,0.043139,0.4661107,0
2017-03-14,-1.6961,0.0422624,0.4713396,0
2017-03-15,-1.6541,0.0385439,0.4762481,0
2017-03-16,-1.5336,0.0317861,0.480768,0
2017-03-17,-1.384,0.0221109,0.4848484,0
2017-03-18,-1.259,0.0099536,0.4884518,0
2017-03-19,-1.1803,-0.0039712,0.4915504,0
2017-03-20,-1.1441,-0.0187203,0.4941215,0
2017-03-21,-1.1466,-0.0331821,0.4961454,0
2017-03-22,-1.1848,-0.0461464,0.4976038,0
2017-03-23,-1.2585,-0.0563926,0.4984818,0
2017-03-24,-1.3603,-0.0628046,0.4987723,0
2017-03-25,-1.4859,-0.0645182,0.4984836,0
2017-03-26,-1.636,-0.0610914,0.4976493,0
2017-03-27,-1.7982,-0.0526627,0.4963384,0
2017-03-28,-1.9395,-0.0400379,0.4946602,0
2017-03-29,-2.012,-0.0246336,0.4927625,0
2017-03-30,-1.9741,-0.0082476,0.4908168,0
2017-03-31,-1.8445,0.007303,0.4889963,0
2017-04-01,-1.6945,0.0205553,0.4874511,0
2017-04-02,-1.5504,0.0306538,0.4862895,0
2017-04-03,-1.4275,0.0374091,0.4855704,0
2017-04-04,-1.3456,0.0411794,0.4853055,0
2017-04-05,-1.3357,0.0426477,0.4854678,0
2017-04-06,-1.3987,0.042581,0.4860013,0
2017-04-07,-1.5048,0.0416309,0.4868309,0
2017-04-08,-1.6139,0.0402068,0.487869,0
2017-04-09,-1.6323,0.0384278,0.4890219,0
2017-04-10,-1.6518,0.0361452,0.490194,0
2017-04-11,-1.5958,0.0330192,0.4912924,0
2017-04-12,-1.5883,0.0286261,0.4922306,0
2017-04-13,-1.5722,0.0225733,0.4929309,0
2017-04-14,-1.5356,0.0146015,0.4933259,0
2017-04-15,-1.4759,0.0046615,0.4933583,0
2017-04-16,-1.4173,-0.0070398,0.4929796,0
2017-04-17,-1.4391,-0.020021,0.4921474,0
2017-04-18,-1.482,-0.0335331,0.4908234,0
2017-04-19,-1.4979,-0.0465871,0.4889708,0
2017-04-20,-1.4869,-0.0580063,0.486554,0
2017-04-21,-1.567,-0.0665109,0.4835401,0
2017-04-22,-1.7071,-0.0708484,0.479904,0
2017-04-23,-1.8918,-0.0699812,0.4756379,0
2017-04-24,-2.0819,-0.0633235,0.4707633,0
2017-04-25,-2.2075,-0.0509846,0.465345,0
2017-04-26,-2.2193,-0.0339286,0.4594997,0
2017-04-27,-2.0994,-0.0139384,0.4533926,0
2017-04-28,-1.8889,0.0066779,0.4472196,0
2017-04-29,-1.6598,0.0255793,0.4411768,0
2017-04-30,-1.4857,0.0409004,0.4354288,0
2017-05-01,-1.3947,0.0515818,0.4300875,0
2017-05-02,-1.3708,0.0574271,0.4252073,0
2017-05-03,-1.3809,0.0589352,0.4207921,0
2017-05-04,-1.3975,0.0570213,0.4168094,0
2017-05-05,-1.4611,0.0527381,0.4132037,0
2017-05-06,-1.5736,0.047057,0.4099075,0
2017-05-07,-1.6207,0.0407296,0.4068473,0
2017-05-08,-1.5501,0.0342227,0.4039472,0
2017-05-09,-1.4317,0.0277152,0.4011316,0
2017-05-10,-1.3452,0.0211411,0.3983252,0
2017-05-11,-1.2793,0.0142652,0.3954554,0
2017-05-12,-1.2064,0.0067784,0.3924521,0
2017-05-13,-1.1162,-0.0016024,0.3892493,0
2017-05-14,-1.028,-0.0110414,0.3857853,0
2017-05-15,-0.9765,-0.0215065,0.3820023,0
2017-05-16,-1.0089,-0.0327156,0.3778457,0
2017-05-17,-1.0823,-0.0441074,0.3732625,0
2017-05-18,-1.133,-0.0548416,0.3682004,0
2017-05-19,-1.1911,-0.0638339,0.362608,0
2017-05-20,-1.2856,-0.0698369,0.3564367,0
2017-05-21,-1.4214,-0.071584,0.3496467,0
2017-05-22,-1.5656,-0.0680067,0.3422172,0
2017-05-23,-1.6675,-0.0585176,0.3341618,0
2017-05-24,-1.6836,-0.043302,0.325543,0
2017-05-25,-1.632,-0.023505,0.3164827,0
2017-05-26,-1.4834,-0.0011761,0.3071574,0
2017-05-27,-1.2589,0.0210929,0.2977761,0
2017-05-28,-1.0864,0.0407462,0.2885453,0
2017-05-29,-1.0544,0.0558274,0.2796343,0
2017-05-30,-1.1372,0.0653089,0.2711555,0
2017-05-31,-1.253,0.0691104,0.2631611,0
2017-06-01,-1.335,0.0678862,0.2556549,0
2017-06-02,-1.3667,0.0627216,0.2486075,0
2017-06-03,-1.3567,0.054848,0.241971,0
2017-06-04,-1.3073,0.0454306,0.2356894,0
2017-06-05,-1.2224,0.0354335,0.2297033,0
2017-06-06,-1.1063,0.0255517,0.223953,0
2017-06-07,-0.9622,0.0161918,0.2183783,0
2017-06-08,-0.7996,0.0074917,0.212918,0
2017-06-09,-0.6339,-0.0006303,0.2075094,0
2017-06-10,-0.4959,-0.0084031,0.2020881,0
2017-06-11,-0.4126,-0.0161134,0.1965883,0
2017-06-12,-0.3828,-0.0240094,0.1909429,0
2017-06-13,-0.387,-0.0322075,0.1850847,0
2017-06-14,-0.4214,-0.0406122,0.1789459,0
2017-06-15,-0.4961,-0.0488607,0.1724588,0
2017-06-16,-0.5977,-0.0563,0.1655562,0
2017-06-17,-0.6976,-0.0620097,0.1581719,0
2017-06-18,-0.7698,-0.0648822,0.1502451,0
2017-06-19,-0.8027,-0.0637768,0.1417267,0
2017-06-20,-0.8165,-0.0577533,0.1325907,0
2017-06-21,-0.8164,-0.0463647,0.1228496,0
2017-06-22,-0.7382,-0.0299412,0.1125684,0
2017-06-23,-0.5786,-0.0097434,0.101873,0
2017-06-24,-0.4118,0.0121394,0.0909422,0
2017-06-25,-0.362,0.0331819,0.0799835,0
2017-06-26,-0.4371,0.0509865,0.0691986,0
2017-06-27,-0.5231,0.0637931,0.0587516,0
2017-06-28,-0.5353,0.070747,0.0487517,0
2017-06-29,-0.6138,0.0718838,0.0392533,0
2017-06-30,-0.5631,0.0679214,0.0302666,0
2017-07-01,-0.5872,0.0599824,0.0217729,0
2017-07-02,-0.5525,0.0493428,0.0137373,0
2017-07-03,-0.4798,0.0372434,0.0061183,0
2017-07-04,-0.3746,0.0247661,-0.001128,0
2017-07-05,-0.2561,0.0127624,-0.0080464,0
2017-07-06,-0.1553,0.0018185,-0.0146831,0
2017-07-07,-0.0916,-0.0077499,-0.0210875,0
2017-07-08,-0.0677,-0.0158787,-0.0273139,0
2017-07-09,-0.0739,-0.0227106,-0.0334231,0
2017-07-10,-0.1155,-0.0285259,-0.0394827,0
2017-07-11,-0.2034,-0.0336532,-0.0455669,0
2017-07-12,-0.3361,-0.0383676,-0.0517554,0
2017-07-13,-0.4658,-0.042791,-0.0581312,0
2017-07-14,-0.5623,-0.0468118,-0.064779,0
2017-07-15,-0.6057,-0.05004,-0.0717821,0
2017-07-16,-0.6095,-0.0518164,-0.0792192,0
2017-07-17,-0.5957,-0.0512896,-0.087159,0
2017-07-18,-0.5701,-0.0475693,-0.0956522,0
2017-07-19,-0.514,-0.0399514,-0.1047205,0
2017-07-20,-0.4312,-0.0281808,-0.114344,0
2017-07-21,-0.3489,-0.012679,-0.1244507,0
2017-07-22,-0.2951,0.0053642,-0.1349139,0
2017-07-23,-0.2822,0.0241189,-0.1455624,0
2017-07-24,-0.3203,0.041462,-0.1562043,0
2017-07-25,-0.4218,0.0554305,-0.166656,0
2017-07-26,-0.5572,0.0646109,-0.176767,0
2017-07-27,-0.6692,0.0683373,-0.1864328,0
2017-07-28,-0.7104,0.0666818,-0.1955951,0
2017-07-29,-0.6804,0.0602991,-0.2042325,0
2017-07-30,-0.5998,0.0502183,-0.2123488,0
2017-07-31,-0.5126,0.0376462,-0.2199618,0
2017-08-01,-0.3813,0.0238124,-0.2270961,0
2017-08-02,-0.2399,0.0098577,-0.2337789,0
2017-08-03,-0.1289,-0.0032428,-0.2400391,0
2017-08-04,-0.0814,-0.0147329,-0.2459086,0
2017-08-05,-0.0909,-0.0241108,-0.2514245,0
2017-08-06,-0.1167,-0.0311468,-0.2566327,0
2017-08-07,-0.1544,-0.0358783,-0.2615907,0
2017-08-08,-0.2275,-0.0385737,-0.2663692,0
2017-08-09,-0.3453,-0.0396619,-0.2710522,0
2017-08-10,-0.487,-0.0396299,-0.2757353,0
2017-08-11,-0.6125,-0.0389027,-0.2805216,0
2017-08-12,-0.6852,-0.0377281,-0.285516,0
2017-08-13,-0.6867,-0.0360973,-0.2908189,0
2017-08-14,-0.6232,-0.0337246,-0.2965195,0
2017-08-15,-0.5239,-0.0301039,-0.3026882,0
2017-08-16,-0.4139,-0.0246435,-0.3093687,0
2017-08-17,-0.3011,-0.0168605,-0.3165701,0
2017-08-18,-0.2075,-0.0065942,-0.3242591,0
2017-08-19,-0.1676,0.0058252,-0.3323562,0
2017-08-20,-0.2285,0.0195199,-0.3407393,0
2017-08-21,-0.3623,0.0331642,-0.3492546,0
2017-08-22,-0.4896,0.0452265,-0.3577356,0
2017-08-23,-0.5321,0.0542765,-0.3660247,0
2017-08-24,-0.5395,0.0592544,-0.3739896,0
2017-08-25,-0.5193,0.0596278,-0.3815328,0
2017-08-26,-0.4503,0.055415,-0.3885916,0
2017-08-27,-0.3602,0.0471092,-0.3951325,0
2017-08-28,-0.2826,0.0355533,-0.4011426,0
2017-08-29,-0.2078,0.0218073,-0.4066217,0
2017-08-30,-0.1337,0.0070304,-0.4115757,0
2017-08-31,-0.0871,-0.007615,-0.4160139,0
2017-09-01,-0.0799,-0.0210436,-0.4199479,0
2017-09-02,-0.1092,-0.03232,-0.423393,0
2017-09-03,-0.1642,-0.0407265,-0.4263721,0
2017-09-04,-0.2478,-0.0458282,-0.4289201,0
2017-09-05,-0.3913,-0.047523,-0.4310895,0
2017-09-06,-0.5717,-0.0460597,-0.4329539,0
2017-09-07,-0.7569,-0.0420065,-0.4346093,0
2017-09-08,-0.8856,-0.0361547,-0.4361713,0
2017-09-09,-0.9397,-0.0293681,-0.4377676,0
2017-09-10,-0.9495,-0.0224075,-0.4395276,0
2017-09-11,-0.912,-0.0157788,-0.4415696,0
2017-09-12,-0.8086,-0.0096496,-0.4439901,0
2017-09-13,-0.6581,-0.0038642,-0.4468554,0
2017-09-14,-0.5838,0.0019498,-0.4501956,0
2017-09-15,-0.5828,0.0082091,-0.4540024,0
2017-09-16,-0.6217,0.0151862,-0.458229,0
2017-09-17,-0.7395,0.0228571,-0.4627928,0
2017-09-18,-0.9189,0.0308306,-0.4675823,0
2017-09-19,-1.0728,0.0383827,-0.472467,0
2017-09-20,-1.1251,0.0445877,-0.4773103,0
2017-09-21,-1.1037,0.0485041,-0.4819824,0
2017-09-22,-1.0488,0.0493606,-0.4863709,0
2017-09-23,-0.9743,0.0466931,-0.4903864,0
2017-09-24,-0.8483,0.0404109,-0.4939637,0
2017-09-25,-0.6861,0.0307958,-0.4970589,0
2017-09-26,-0.5868,0.0184556,-0.4996438,0
2017-09-27,-0.5739,0.0042542,-0.5017007,0
2017-09-28,-0.5367,-0.010764,-0.5032176,0
2017-09-29,-0.5277,-0.0254501,-0.5041853,0
2017-09-30,-0.5828,-0.0386274,-0.5045968,0
2017-10-01,-0.6362,-0.0491769,-0.5044492,0
2017-10-02,-0.6641,-0.0561386,-0.5037475,0
2017-10-03,-0.7328,-0.0588289,-0.5025123,0
2017-10-04,-0.8791,-0.0569643,-0.5007872,0
2017-10-05,-1.0331,-0.0507606,-0.4986463,0
2017-10-06,-1.1326,-0.0409647,-0.4961973,0
2017-10-07,-1.1503,-0.0287751,-0.4935785,0
2017-10-08,-1.1246,-0.0156411,-0.4909461,0
2017-10-09,-1.0518,-0.0029787,-0.4884566,0
2017-10-10,-0.9247,0.0081074,-0.4862466,0
2017-10-11,-0.7728,0.0170057,-0.4844176,0
2017-10-12,-0.73,0.0236311,-0.4830282,0
2017-10-13,-0.7704,0.0283184,-0.4820932,0
2017-10-14,-0.8483,0.0316292,-0.4815889,0
2017-10-15,-0.9718,0.0341387,-0.4814596,0
2017-10-16,-1.1331,0.0362562,-0.4816259,0
2017-10-17,-1.2839,0.0381169,-0.4819914,0
2017-10-18,-1.3765,0.0395562,-0.4824502,0
2017-10-19,-1.4074,0.0401624,-0.4828942,0
2017-10-20,-1.357,0.0393854,-0.4832194,0
2017-10-21,-1.2409,0.036671,-0.4833319,0
2017-10-22,-1.1396,0.0315874,-0.4831514,0
2017-10-23,-1.0871,0.0239221,-0.4826123,0
2017-10-24,-1.0211,0.0137388,-0.4816629,0
2017-10-25,-0.9166,0.0013943,-0.4802628,0
2017-10-26,-0.8226,-0.0124728,-0.4783791,0
2017-10-27,-0.7895,-0.0269757,-0.4759836,0
2017-10-28,-0.8376,-0.0410267,-0.4730497,0
2017-10-29,-0.9364,-0.0534022,-0.4695523,0
2017-10-30,-1.0589,-0.0628319,-0.4654693,0
2017-10-31,-1.1933,-0.0681248,-0.4607863,0
2017-11-01,-1.3314,-0.0683391,-0.4555059,0
2017-11-02,-1.4575,-0.0629865,-0.4496586,0
2017-11-03,-1.538,-0.0522324,-0.4433142,0
2017-11-04,-1.5409,-0.0370123,-0.4365891,0
2017-11-05,-1.4577,-0.018977,-0.4296419,0
2017-11-06,-1.3173,-0.0002202,-0.4226571,0
2017-11-07,-1.1581,0.0171561,-0.4158182,0
2017-11-08,-1.0493,0.0314858,-0.4092794,0
2017-11-09,-1.0362,0.0418276,-0.4031469,0
2017-11-10,-1.1104,0.0480184,-0.3974727,0
2017-11-11,-1.2128,0.050524,-0.3922612,0
2017-11-12,-1.3222,0.0501817,-0.3874798,0
2017-11-13,-1.4262,0.0479355,-0.3830717,0
2017-11-14,-1.4903,0.0446212,-0.3789651,0
2017-11-15,-1.4785,0.0408294,-0.3750803,0
2017-11-16,-1.4012,0.0368459,-0.3713337,0
2017-11-17,-1.2851,0.032661,-0.3676411,0
2017-11-18,-1.1543,0.0280317,-0.3639202,0
2017-11-19,-1.0129,0.0225803,-0.3600931,0
2017-11-20,-0.8626,0.0159074,-0.3560879,0
2017-11-21,-0.7225,0.0077019,-0.3518399,0
2017-11-22,-0.6289,-0.0021673,-0.3472921,0
2017-11-23,-0.6198,-0.0135862,-0.3423941,0
2017-11-24,-0.6731,-0.0261588,-0.3371005,0
2017-11-25,-0.7493,-0.0391983,-0.3313683,0
2017-11-26,-0.8443,-0.051743,-0.3251557,0
2017-11-27,-0.9717,-0.0626025,-0.3184211,0
2017-11-28,-1.1304,-0.0704428,-0.3111246,0
2017-11-29,-1.3078,-0.0739263,-0.3032338,0
2017-11-30,-1.4421,-0.0719209,-0.294733,0
2017-12-01,-1.527,-0.0637732,-0.2856377,0
2017-12-02,-1.5271,-0.0495967,-0.2760096,0
2017-12-03,-1.4229,-0.0304679,-0.2659668,0
2017-12-04,-1.29,-0.0083926,-0.255681,0
2017-12-05,-1.2062,0.0140346,-0.245357,0
2017-12-06,-1.1858,0.0342034,-0.2351987,0
2017-12-07,-1.2066,0.050072,-0.2253749,0
2017-12-08,-1.2698,0.0605282,-0.2159979,0
2017-12-09,-1.3692,0.0654336,-0.2071199,0
2017-12-10,-1.4411,0.0654181,-0.1987429,0
2017-12-11,-1.4471,0.0615657,-0.1908352,0
2017-12-12,-1.4211,0.0551116,-0.1833451,0
2017-12-13,-1.3415,0.0472113,-0.1762121,0
2017-12-14,-1.2001,0.0387923,-0.169372,0
2017-12-15,-1.0344,0.0304801,-0.1627598,0
2017-12-16,-0.872,0.0225819,-0.1563103,0
2017-12-17,-0.7223,0.0151168,-0.1499583,0
2017-12-18,-0.602,0.0078805,-0.1436383,0
2017-12-19,-0.5288,0.000537,-0.1372855,0
2017-12-20,-0.508,-0.0072765,-0.1308363,0
2017-12-21,-0.5319,-0.0158426,-0.1242287,0
2017-12-22,-0.5653,-0.0252677,-0.117403,0
2017-12-23,-0.5788,-0.0354063,-0.1103012,0
2017-12-24,-0.6246,-0.045813,-0.1028664,0
2017-12-25,-0.8038,-0.0557279,-0.0950421,0
2017-12-26,-0.9924,-0.0641018,-0.0867716,0
2017-12-27,-1.1415,-0.0696735,-0.0780007,0
2017-12-28,-1.1962,-0.0711154,-0.0686827,0
2017-12-29,-1.1508,-0.0672623,-0.0587888,0
2017-12-30,-1.0879,-0.0574166,-0.0483228,0
2017-12-31,-0.9959,-0.0416741,-0.0373382,0
2018-01-01,-0.8729,-0.0211499,-0.0259492,0
2018-01-02,-0.768,0.0020504,-0.0143286,0
2018-01-03,-0.7366,0.0251971,-0.0026858,0
2018-01-04,-0.7896,0.0455535,0.0087686,0
2018-01-05,-0.8733,0.0609933,0.0198592,0
2018-01-06,-0.9195,0.0703737,0.0304671,0
2018-01-07,-0.8876,0.0735718,0.0405338,0
2018-01-08,-0.7961,0.0712692,0.0500493,0
2018-01-09,-0.6773,0.0646348,0.059036,0
2018-01-10,-0.5578,0.0550272,0.0675342,0
2018-01-11,-0.4673,0.0437691,0.075591,0
2018-01-12,-0.377,0.0320004,0.0832559,0
2018-01-13,-0.2339,0.0205952,0.0905782,0
2018-01-14,-0.101,0.0101249,0.0976077,0
2018-01-15,-0.0501,0.0008571,0.1043962,0
2018-01-16,-0.0544,-0.0072143,0.1109988,0
2018-01-17,-0.0801,-0.0143114,0.1174749,0
2018-01-18,-0.1278,-0.0207878,0.1238883,0
2018-01-19,-0.2106,-0.0270257,0.1303069,0
2018-01-20,-0.3396,-0.0333246,0.1368013,0
2018-01-21,-0.5019,-0.0397969,0.1434442,0
2018-01-22,-0.6753,-0.0462854,0.1503087,0
2018-01-23,-0.8234,-0.0523166,0.1574676,0
2018-01-24,-0.9256,-0.0571045,0.1649921,0
2018-01-25,-0.9764,-0.0596177,0.1729479,0
2018-01-26,-0.9845,-0.0587221,0.1813901,0
2018-01-27,-0.9603,-0.0534073,0.1903524,0
2018-01-28,-0.9156,-0.0430773,0.1998339,0
2018-01-29,-0.8838,-0.0278487,0.2097844,0
2018-01-30,-0.9196,-0.0087426,0.2200956,0
2018-01-31,-1.0415,0.0123546,0.2306047,0
2018-02-01,-1.2072,0.0330198,0.241115,0
2018-02-02,-1.4073,0.050824,0.2514273,0
2018-02-03,-1.6086,0.063859,0.2613718,0
2018-02-04,-1.7068,0.0710641,0.2708278,0
2018-02-05,-1.6626,0.0722762,0.2797272,0
2018-02-06,-1.5462,0.0680707,0.2880461,0
2018-02-07,-1.4175,0.0595074,0.295791,0
2018-02-08,-1.2686,0.0478814,0.3029856,0
2018-02-09,-1.0829,0.0345263,0.3096613,0
2018-02-10,-0.881,0.0206755,0.315852,0
2018-02-11,-0.7557,0.007372,0.321592,0
2018-02-12,-0.7525,-0.0045883,0.3269171,0
2018-02-13,-0.7747,-0.0146898,0.3318668,0
2018-02-14,-0.77,-0.0227074,0.3364864,0
2018-02-15,-0.8148,-0.0286921,0.3408302,0
2018-02-16,-0.8935,-0.0329254,0.3449629,0
2018-02-17,-0.9769,-0.0358398,0.3489596,0
2018-02-18,-1.0604,-0.0379102,0.3529049,0
2018-02-19,-1.136,-0.039531,0.3568898,0
2018-02-20,-1.174,-0.0408988,0.3610081,0
2018-02-21,-1.1623,-0.0419286,0.3653522,0
2018-02-22,-1.1012,-0.0422255,0.3700086,0
2018-02-23,-1.007,-0.0411301,0.3750523,0
2018-02-24,-0.9051,-0.0378438,0.38054,0
2018-02-25,-0.821,-0.0316286,0.3865011,0
2018-02-26,-0.776,-0.0220519,0.3929282,0
2018-02-27,-0.7874,-0.0092172,0.3997677,0
2018-02-28,-0.8597,0.0061004,0.4069164,0
2018-03-01,-0.9857,0.0224926,0.4142283,0
2018-03-02,-1.1301,0.0381543,0.4215315,0
2018-03-03,-1.2377,0.0512523,0.428652,0
2018-03-04,-1.2616,0.0602974,0.4354377,0
2018-03-05,-1.1989,0.0643949,0.441773,0
2018-03-06,-1.087,0.0633208,0.4475833,0
2018-03-07,-0.9724,0.057449,0.4528302,0
2018-03-08,-0.8787,0.0475988,0.4575015,0
2018-03-09,-0.8042,0.0348637,0.4616016,0
2018-03-10,-0.7391,0.0204612,0.4651436,0
2018-03-11,-0.6933,0.0056141,0.468144,0
2018-03-12,-0.6894,-0.0085409,0.4706209,0
2018-03-13,-0.7349,-0.0210261,0.4725949,0
2018-03-14,-0.8185,-0.0310856,0.4740913,0
2018-03-15,-0.9154,-0.0382386,0.4751444,0
2018-03-16,-1.0024,-0.0423188,0.4758016,0
2018-03-17,-1.0757,-0.0434847,0.4761273,0
2018-03-18,-1.1397,-0.0421874,0.4762046,0
2018-03-19,-1.1993,-0.0390848,0.4761345,0
2018-03-20,-1.2403,-0.034909,0.4760307,0
2018-03-21,-1.2434,-0.0303084,0.4760127,0
2018-03-22,-1.1895,-0.0257051,0.4761963,0
2018-03-23,-1.0858,-0.0212083,0.4766841,0
2018-03-24,-0.9592,-0.0166117,0.4775569,0
2018-03-25,-0.8711,-0.0114832,0.4788668,0
2018-03-26,-0.8671,-0.0053277,0.4806318,0
2018-03-27,-0.9506,0.002214,0.482831,0
2018-03-28,-1.0837,0.0111838,0.4854041,0
2018-03-29,-1.1768,0.0211969,0.488253,0
2018-03-30,-1.2836,0.0314479,0.4912508,0
2018-03-31,-1.3981,0.0408373,0.4942543,0
2018-04-01,-1.4147,0.0481851,0.4971201,0
2018-04-02,-1.3373,0.0524615,0.4997192,0
2018-04-03,-1.2068,0.0529704,0.5019474,0
2018-04-04,-1.03,0.049444,0.5037287,0
2018-04-05,-0.8707,0.0420493,0.5050133,0
2018-04-06,-0.7494,0.0313312,0.5057724,0
2018-04-07,-0.6797,0.0181247,0.5059915,0
2018-04-08,-0.6526,0.0034609,0.5056643,0
2018-04-09,-0.6581,-0.011521,0.5047887,0
2018-04-10,-0.6875,-0.0256552,0.5033649,0
2018-04-11,-0.7387,-0.0378295,0.501396,0
2018-04-12,-0.7947,-0.0470715,0.4988907,0
2018-04-13,-0.8961,-0.0526439,0.4958689,0
2018-04-14,-1.0468,-0.0541442,0.4923679,0
2018-04-15,-1.2098,-0.0515878,0.4884495,0
2018-04-16,-1.3184,-0.0454456,0.4842039,0
2018-04-17,-1.3332,-0.0366015,0.4797498,0
2018-04-18,-1.2491,-0.0262117,0.4752273,0
2018-04-19,-1.1251,-0.0154869,0.4707852,0
2018-04-20,-1.0217,-0.0054523,0.4665643,0
2018-04-21,-0.9794,0.0032376,0.462682,0
2018-04-22,-0.9711,0.010373,0.4592209,0
2018-04-23,-0.9983,0.0161364,0.4562236,0
2018-04-24,-1.1131,0.0209523,0.4536921,0
2018-04-25,-1.3071,0.0252934,0.4515919,0
2018-04-26,-1.441,0.0294978,0.4498565,0
2018-04-27,-1.5061,0.0336443,0.4483947,0
2018-04-28,-1.5276,0.0375095,0.4470983,0
2018-04-29,-1.4688,0.0406089,0.4458511,0
2018-04-30,-1.3289,0.0423064,0.4445378,0
2018-05-01,-1.1744,0.0419554,0.443052,0
2018-05-02,-1.024,0.0390366,0.4413025,0
2018-05-03,-0.8792,0.0332618,0.4392153,0
2018-05-04,-0.7564,0.0246318,0.436734,0
2018-05-05,-0.7191,0.0134505,0.433817,0
2018-05-06,-0.684,0.000305,0.4304332,0
2018-05-07,-0.6247,-0.0139748,0.4265585,0
2018-05-08,-0.6574,-0.0283681,0.4221726,0
2018-05-09,-0.7697,-0.041726,0.417257,0
2018-05-10,-0.8658,-0.0528502,0.411796,0
2018-05-11,-0.9634,-0.060594,0.40578,0
2018-05-12,-1.0553,-0.0639964,0.3992121,0
2018-05-13,-1.1119,-0.0624432,0.3921167,0
2018-05-14,-1.1039,-0.055834,0.3845505,0
2018-05-15,-1.0185,-0.0447031,0.3766095,0
2018-05-16,-0.8752,-0.030226,0.3684302,0
2018-05-17,-0.7241,-0.0140608,0.3601797,0
2018-05-18,-0.6126,0.0019647,0.352036,0
2018-05-19,-0.5674,0.0162309,0.3441629,0
2018-05-20,-0.5868,0.0276325,0.3366884,0
2018-05-21,-0.6573,0.0357162,0.3296927,0
2018-05-22,-0.7678,0.0406272,0.3232063,0
2018-05-23,-0.8947,0.0429233,0.3172173,0
2018-05-24,-1.0087,0.0433398,0.3116807,0
2018-05-25,-1.0611,0.0425741,0.3065289,0
2018-05-26,-1.0311,0.0411335,0.3016795,0
2018-05-27,-0.9377,0.0392575,0.2970419,0
2018-05-28,-0.808,0.0369141,0.2925221,0
2018-05-29,-0.6606,0.0338545,0.2880277,0
