Date,x,y,ut1-utc,ut1-tai,ut1-utc delta t,Delta_T,moon_deldot,sun_deldot,zero
1972-09-13,113.87,366.87,168.8999,-10831.1001,-2.7339,-2.7339,0.0056229,-0.4712395,0
1972-09-14,114.97,364.87,166.282,-10833.718,-2.6179,-2.6179,-0.0082503,-0.4752935,0
1972-09-15,116.07,362.77,163.723,-10836.277,-2.559,-2.559,-0.02282,-0.4788377,0
1972-09-16,117.171,360.671,161.1721,-10838.8279,-2.5509,-2.5509,-0.0370047,-0.4818478,0
1972-09-17,118.271,358.471,158.5382,-10841.4618,-2.6339,-2.6339,-0.0496091,-0.4843008,0
1972-09-18,119.371,356.371,155.7772,-10844.2228,-2.761,-2.761,-0.0594113,-0.4861773,0
1972-09-19,120.471,354.171,152.7943,-10847.2057,-2.9829,-2.9829,-0.0652798,-0.4874659,0
1972-09-20,121.572,351.972,149.5584,-10850.4416,-3.2359,-3.2359,-0.0663273,-0.4881715,0
1972-09-21,122.672,349.672,146.0474,-10853.9526,-3.511,-3.511,-0.0620921,-0.4883254,0
1972-09-22,123.772,347.472,142.3065,-10857.6935,-3.7409,-3.7409,-0.0527118,-0.4879961,0
1972-09-23,124.873,345.173,138.4286,-10861.5714,-3.8779,-3.8779,-0.0390233,-0.4872953,0
1972-09-24,125.973,342.873,134.5356,-10865.4644,-3.893,-3.893,-0.0225131,-0.4863748,0
1972-09-25,127.173,340.573,130.7847,-10869.2153,-3.7509,-3.7509,-0.0050789,-0.4854112,0
1972-09-26,128.273,338.273,127.2448,-10872.7552,-3.5399,-3.5399,0.0113527,-0.4845818,0
1972-09-27,129.474,335.974,123.9578,-10876.0422,-3.287,-3.287,0.0252252,-0.4840379,0
1972-09-28,130.574,333.574,120.8569,-10879.1431,-3.1009,-3.1009,0.0356235,-0.4838861,0
1972-09-29,131.774,331.274,117.835,-10882.165,-3.0219,-3.0219,0.0423387,-0.4841814,0
1972-09-30,132.974,328.874,114.785,-10885.215,-3.05,-3.05,0.0457452,-0.4849303,0
1972-10-01,134.075,326.475,111.6131,-10888.3869,-3.1719,-3.1719,0.0465697,-0.4861012,0
1972-10-02,135.275,324.075,108.2811,-10891.7189,-3.332,-3.332,0.0456425,-0.4876354,0
1972-10-03,136.475,321.675,104.7742,-10895.2258,-3.5069,-3.5069,0.0436915,-0.4894568,0
1972-10-04,137.676,319.276,101.1273,-10898.8727,-3.6469,-3.6469,0.0412083,-0.4914793,0
1972-10-05,138.876,316.776,97.4223,-10902.5777,-3.705,-3.705,0.038393,-0.4936116,0
1972-10-06,140.076,314.376,93.7204,-10906.2796,-3.7019,-3.7019,0.0351677,-0.4957618,0
1972-10-07,141.276,311.876,90.1025,-10909.8975,-3.6179,-3.6179,0.0312458,-0.4978406,0
1972-10-08,142.477,309.377,86.6235,-10913.3765,-3.479,-3.479,0.0262334,-0.499764,0
1972-10-09,143.577,306.877,83.3036,-10916.6964,-3.3199,-3.3199,0.0197439,-0.5014561,0
1972-10-10,144.777,304.377,80.1607,-10919.8393,-3.1429,-3.1429,0.0115031,-0.50285,0
1972-10-11,145.977,301.877,77.1827,-10922.8173,-2.978,-2.978,0.001433,-0.5038875,0
1972-10-12,147.078,299.378,74.3188,-10925.6812,-2.8639,-2.8639,-0.0102932,-0.5045184,0
1972-10-13,148.178,296.878,71.5018,-10928.4982,-2.817,-2.817,-0.0232252,-0.5046979,0
1972-10-14,149.278,294.378,68.6849,-10931.3151,-2.8169,-2.8169,-0.0366347,-0.5043844,0
1972-10-15,150.279,291.879,65.794,-10934.206,-2.8909,-2.8909,-0.0495387,-0.5035378,0
1972-10-16,151.379,289.379,62.761,-10937.239,-3.033,-3.033,-0.060749,-0.5021182,0
1972-10-17,152.379,286.779,59.5471,-10940.4529,-3.2139,-3.2139,-0.0689572,-0.5000884,0
1972-10-18,153.279,284.279,56.0992,-10943.9008,-3.4479,-3.4479,-0.07287,-0.4974186,0
1972-10-19,154.28,281.78,52.4442,-10947.5558,-3.655,-3.655,-0.0714065,-0.4940961,0
1972-10-20,155.08,279.28,48.6223,-10951.3777,-3.8219,-3.8219,-0.0639533,-0.4901388,0
1972-10-21,155.98,276.78,44.7563,-10955.2437,-3.866,-3.866,-0.0506281,-0.4856093,0
1972-10-22,156.781,274.281,40.9634,-10959.0366,-3.7929,-3.7929,-0.0324575,-0.4806245,0
1972-10-23,157.481,271.781,37.3825,-10962.6175,-3.5809,-3.5809,-0.0113414,-0.4753523,0
1972-10-24,158.181,269.281,34.0675,-10965.9325,-3.315,-3.315,0.0102635,-0.4699921,0
1972-10-25,158.781,266.781,31.0106,-10968.9894,-3.0569,-3.0569,0.029876,-0.4647426,0
1972-10-26,159.382,264.382,28.1106,-10971.8894,-2.9,-2.9,0.0455377,-0.4597688,0
1972-10-27,159.882,261.882,25.2537,-10974.7463,-2.8569,-2.8569,0.0561593,-0.4551806,0
1972-10-28,160.382,259.482,22.3188,-10977.6812,-2.9349,-2.9349,0.0615735,-0.451029,0
1972-10-29,160.782,257.082,19.2408,-10980.7592,-3.078,-3.078,0.0623484,-0.4473148,0
1972-10-30,161.183,254.683,16.0329,-10983.9671,-3.2079,-3.2079,0.0594907,-0.4440035,0
1972-10-31,161.483,252.383,12.6969,-10987.3031,-3.336,-3.336,0.0541532,-0.4410401,0
1972-11-01,161.683,250.083,9.315,-10990.685,-3.3819,-3.3819,0.0474069,-0.4383588,0
1972-11-02,161.884,247.784,5.9321,-10994.0679,-3.3829,-3.3829,0.0400958,-0.4358893,0
1972-11-03,162.084,245.484,2.6121,-10997.3879,-3.32,-3.32,0.0327652,-0.4335602,0
1972-11-04,162.184,243.284,-0.5848,-11000.5848,-3.1969,-3.1969,0.0256508,-0.4312999,0
1972-11-05,162.184,241.084,-3.6308,-11003.6308,-3.046,-3.046,0.0187161,-0.4290373,0
1972-11-06,162.185,238.885,-6.5167,-11006.5167,-2.8859,-2.8859,0.0117248,-0.4267025,0
1972-11-07,162.085,236.685,-9.2726,-11009.2726,-2.7559,-2.7559,0.0043365,-0.4242275,0
1972-11-08,161.985,234.585,-11.9246,-11011.9246,-2.652,-2.652,-0.0037871,-0.4215469,0
1972-11-09,161.885,232.485,-14.5245,-11014.5245,-2.5999,-2.5999,-0.0128795,-0.4185988,0
1972-11-10,161.686,230.486,-17.1555,-11017.1555,-2.631,-2.631,-0.0229811,-0.4153244,0
1972-11-11,161.486,228.486,-19.8624,-11019.8624,-2.7069,-2.7069,-0.0338739,-0.4116676,0
1972-11-12,161.186,226.486,-22.7224,-11022.7224,-2.86,-2.86,-0.0450432,-0.4075739,0
1972-11-13,160.887,224.487,-25.7643,-11025.7643,-3.0419,-3.0419,-0.055671,-0.4029887,0
1972-11-14,160.487,222.587,-29.0322,-11029.0322,-3.2679,-3.2679,-0.0646666,-0.3978581,0
1972-11-15,160.187,220.587,-32.5392,-11032.5392,-3.507,-3.507,-0.0707459,-0.3921299,0
1972-11-16,159.787,218.687,-36.2481,-11036.2481,-3.7089,-3.7089,-0.0725771,-0.3857599,0
1972-11-17,159.388,216.888,-40.0841,-11040.0841,-3.836,-3.836,-0.0690057,-0.3787213,0
1972-11-18,158.888,214.988,-43.939,-11043.939,-3.8549,-3.8549,-0.0593546,-0.3710207,0
1972-11-19,158.388,213.088,-47.694,-11047.694,-3.755,-3.755,-0.0437427,-0.3627139,0
1972-11-20,157.888,211.288,-51.2579,-11051.2579,-3.5639,-3.5639,-0.0233026,-0.353917,0
1972-11-21,157.389,209.389,-54.6098,-11054.6098,-3.3519,-3.3519,-0.0001466,-0.3448039,0
1972-11-22,156.889,207.589,-57.8008,-11057.8008,-3.191,-3.191,0.0230021,-0.3355841,0
1972-11-23,156.389,205.689,-60.9437,-11060.9437,-3.1429,-3.1429,0.0434237,-0.3264667,0
1972-11-24,155.79,203.89,-64.1647,-11064.1647,-3.221,-3.221,0.0590143,-0.3176248,0
1972-11-25,155.19,201.99,-67.5406,-11067.5406,-3.3759,-3.3759,0.0686527,-0.3091734,0
1972-11-26,154.59,200.19,-71.1126,-11071.1126,-3.572,-3.572,0.0722315,-0.3011672,0
1972-11-27,153.99,198.29,-74.8375,-11074.8375,-3.7249,-3.7249,0.0704375,-0.293612,0
1972-11-28,153.391,196.391,-78.6364,-11078.6364,-3.7989,-3.7989,0.064432,-0.2864807,0
1972-11-29,152.791,194.491,-82.4264,-11082.4264,-3.79,-3.79,0.0555502,-0.2797287,0
1972-11-30,152.191,192.591,-86.1503,-11086.1503,-3.7239,-3.7239,0.0450751,-0.2733039,0
1972-12-01,151.491,190.691,-89.7383,-11089.7383,-3.588,-3.588,0.0340922,-0.2671523,0
1972-12-02,150.892,188.792,-93.1682,-11093.1682,-3.4299,-3.4299,0.0234087,-0.2612197,0
1972-12-03,150.192,186.792,-96.4192,-11096.4192,-3.251,-3.251,0.0135238,-0.2554517,0
1972-12-04,149.492,184.892,-99.4761,-11099.4761,-3.0569,-3.0569,0.0046358,-0.2497922,0
1972-12-05,148.893,182.893,-102.3891,-11102.3891,-2.913,-2.913,-0.003318,-0.2441831,0
1972-12-06,148.193,180.893,-105.209,-11105.209,-2.8199,-2.8199,-0.0105935,-0.238563,0
1972-12-07,147.493,178.793,-107.984,-11107.984,-2.775,-2.775,-0.0175485,-0.2328677,0
1972-12-08,146.793,176.793,-110.7919,-11110.7919,-2.8079,-2.8079,-0.0245379,-0.2270307,0
1972-12-09,146.094,174.694,-113.6778,-11113.6778,-2.8859,-2.8859,-0.0318048,-0.2209841,0
1972-12-10,145.294,172.594,-116.6898,-11116.6898,-3.012,-3.012,-0.0393841,-0.2146591,0
1972-12-11,144.594,170.494,-119.8767,-11119.8767,-3.1869,-3.1869,-0.047029,-0.2079871,0
1972-12-12,143.894,168.394,-123.2337,-11123.2337,-3.357,-3.357,-0.0541742,-0.2008995,0
1972-12-13,143.095,166.295,-126.7456,-11126.7456,-3.5119,-3.5119,-0.0599466,-0.193329,0
1972-12-14,142.295,164.095,-130.3706,-11130.3706,-3.625,-3.625,-0.0632367,-0.1852126,0
1972-12-15,141.595,161.995,-134.0125,-11134.0125,-3.6419,-3.6419,-0.0628452,-0.1764972,0
1972-12-16,140.796,159.796,-137.5735,-11137.5735,-3.561,-3.561,-0.0577135,-0.16715,0
1972-12-17,139.896,157.596,-140.9774,-11140.9774,-3.4039,-3.4039,-0.0472249,-0.1571731,0
1972-12-18,139.096,155.396,-144.1854,-11144.1854,-3.208,-3.208,-0.031514,-0.1466184,0
1972-12-19,138.196,153.196,-147.2073,-11147.2073,-3.0219,-3.0219,-0.0116681,-0.1355975,0
1972-12-20,137.397,150.997,-150.1363,-11150.1363,-2.929,-2.929,0.0103169,-0.1242781,0
1972-12-21,136.397,148.797,-153.0952,-11153.0952,-2.9589,-2.9589,0.0318885,-0.1128625,0
1972-12-22,135.497,146.597,-156.1932,-11156.1932,-3.098,-3.098,0.0505058,-0.101554,0
1972-12-23,134.597,144.297,-159.4781,-11159.4781,-3.2849,-3.2849,0.0641978,-0.090524,0
1972-12-24,133.598,142.098,-162.9631,-11162.9631,-3.485,-3.485,0.0718975,-0.079892,0
1972-12-25,132.598,139.898,-166.551,-11166.551,-3.5879,-3.5879,0.073481,-0.0697224,0
1972-12-26,131.598,137.798,-170.184,-11170.184,-3.633,-3.633,0.0695828,-0.060034,0
1972-12-27,130.499,135.599,-173.7559,-11173.7559,-3.5719,-3.5719,0.0613199,-0.0508155,0
1972-12-28,129.399,133.399,-177.1979,-11177.1979,-3.442,-3.442,0.0500267,-0.0420384,0
1972-12-29,128.299,131.299,-180.4908,-11180.4908,-3.2929,-3.2929,0.0370503,-0.0336673,0
1972-12-30,127.199,129.199,-183.6158,-11183.6158,-3.125,-3.125,0.0236102,-0.0256647,0
1972-12-31,126,127.1,-186.5687,-11186.5687,-2.9529,-2.9529,0.0107102,-0.0179927,0
1973-01-01,124.8,125,810.5944,-11189.4056,997.1631,-2.8369,-0.000913,-0.0106125,0
1973-01-02,123.5,123,807.8584,-11192.1416,-2.736,-2.736,-0.0108141,-0.0034821,0
1973-01-03,122.3,121,805.1525,-11194.8475,-2.7059,-2.7059,-0.0188397,0.0034459,0
1973-01-04,120.901,119.001,802.4015,-11197.5985,-2.751,-2.751,-0.0251001,0.0102266,0
1973-01-05,119.601,117.101,799.5416,-11200.4584,-2.8599,-2.8599,-0.0299118,0.0169241,0
1973-01-06,118.201,115.201,796.5306,-11203.4694,-3.011,-3.011,-0.0337081,0.0236107,0
1973-01-07,116.802,113.402,793.3287,-11206.6713,-3.2019,-3.2019,-0.0369271,0.0303663,0
1973-01-08,115.302,111.602,789.9097,-11210.0903,-3.419,-3.419,-0.0398907,0.0372757,0
1973-01-09,113.802,109.802,786.3177,-11213.6823,-3.592,-3.592,-0.0426958,0.0444257,0
1973-01-10,112.202,108.102,782.6208,-11217.3792,-3.6969,-3.6969,-0.045141,0.051902,0
1973-01-11,110.603,106.503,778.8958,-11221.1042,-3.725,-3.725,-0.046709,0.0597855,0
1973-01-12,109.003,105.003,775.2289,-11224.7711,-3.6669,-3.6669,-0.0466203,0.0681475,0
1973-01-13,107.303,103.403,771.7109,-11228.2891,-3.518,-3.518,-0.0439676,0.0770432,0
1973-01-14,105.604,102.004,768.397,-11231.603,-3.3139,-3.3139,-0.0379258,0.0865025,0
1973-01-15,103.804,100.604,765.305,-11234.695,-3.092,-3.092,-0.0280141,0.096519,0
1973-01-16,102.004,99.304,762.3651,-11237.6349,-2.9399,-2.9399,-0.0143476,0.107039,0
1973-01-17,100.104,98.004,759.4751,-11240.5249,-2.89,-2.89,0.0022116,0.1179567,0
1973-01-18,98.205,96.805,756.5292,-11243.4708,-2.9459,-2.9459,0.0200976,0.1291201,0
1973-01-19,96.305,95.705,753.4322,-11246.5678,-3.097,-3.097,0.0373075,0.1403488,0
1973-01-20,94.305,94.605,750.1683,-11249.8317,-3.2639,-3.2639,0.0518207,0.151461,0
1973-01-21,92.305,93.605,746.7603,-11253.2397,-3.408,-3.408,0.0620171,0.1622983,0
1973-01-22,90.306,92.606,743.2924,-11256.7076,-3.4679,-3.4679,0.0669497,0.172743,0
1973-01-23,88.306,91.806,739.8474,-11260.1526,-3.445,-3.445,0.0664139,0.1827213,0
1973-01-24,86.206,90.906,736.5095,-11263.4905,-3.3379,-3.3379,0.0608493,0.1921978,0
1973-01-25,84.107,90.107,733.3215,-11266.6785,-3.188,-3.188,0.0511573,0.2011646,0
1973-01-26,82.007,89.407,730.3046,-11269.6954,-3.0169,-3.0169,0.0385065,0.2096302,0
1973-01-27,79.907,88.807,727.4526,-11272.5474,-2.852,-2.852,0.0241679,0.2176111,0
1973-01-28,77.707,88.207,724.7257,-11275.2743,-2.7269,-2.7269,0.0093892,0.2251272,0
1973-01-29,75.608,87.608,722.0887,-11277.9113,-2.637,-2.637,-0.0046978,0.2321993,0
1973-01-30,73.408,87.108,719.4757,-11280.5243,-2.613,-2.613,-0.0171477,0.2388502,0
1973-01-31,71.308,86.608,716.8188,-11283.1812,-2.6569,-2.6569,-0.0272584,0.2451073,0
1973-02-01,69.108,86.208,714.0608,-11285.9392,-2.758,-2.758,-0.0346153,0.2510063,0
1973-02-02,67.009,85.809,711.1109,-11288.8891,-2.9499,-2.9499,-0.0391167,0.2565947,0
1973-02-03,64.909,85.509,707.9499,-11292.0501,-3.161,-3.161,-0.0409699,0.2619357,0
1973-02-04,62.809,85.209,704.57,-11295.43,-3.3799,-3.3799,-0.0406431,0.2671087,0
1973-02-05,60.61,85.01,700.98,-11299.02,-3.59,-3.59,-0.0387703,0.2722087,0
1973-02-06,58.51,84.81,697.2361,-11302.7639,-3.7439,-3.7439,-0.0360153,0.2773417,0
1973-02-07,56.41,84.71,693.4291,-11306.5709,-3.807,-3.807,-0.0329214,0.2826184,0
1973-02-08,54.41,84.51,689.6492,-11310.3508,-3.7799,-3.7799,-0.0297826,0.288146,0
1973-02-09,52.311,84.511,685.9972,-11314.0028,-3.652,-3.652,-0.0265723,0.2940208,0
1973-02-10,50.211,84.411,682.5032,-11317.4968,-3.494,-3.494,-0.0229555,0.3003203,0
1973-02-11,48.211,84.411,679.2013,-11320.7987,-3.3019,-3.3019,-0.0183899,0.3070962,0
1973-02-12,46.111,84.411,676.0223,-11323.9777,-3.179,-3.179,-0.0123008,0.3143684,0
1973-02-13,44.112,84.412,672.8844,-11327.1156,-3.1379,-3.1379,-0.0042935,0.3221187,0
1973-02-14,42.112,84.512,669.6794,-11330.3206,-3.205,-3.205,0.0056507,0.3302881,0
1973-02-15,40.112,84.612,666.3255,-11333.6745,-3.3539,-3.3539,0.0170573,0.338777,0
1973-02-16,38.013,84.713,662.7585,-11337.2415,-3.567,-3.567,0.0289695,0.3474533,0
1973-02-17,36.013,84.813,659.0055,-11340.9945,-3.753,-3.753,0.0401008,0.3561658,0
1973-02-18,34.013,85.013,655.1316,-11344.8684,-3.8739,-3.8739,0.0490865,0.3647623,0
1973-02-19,32.013,85.213,651.2426,-11348.7574,-3.889,-3.889,0.054753,0.3731065,0
1973-02-20,30.014,85.414,647.4257,-11352.5743,-3.8169,-3.8169,0.0563235,0.3810891,0
1973-02-21,28.014,85.614,643.7687,-11356.2313,-3.657,-3.657,0.053515,0.3886322,0
1973-02-22,25.914,85.814,640.3188,-11359.6812,-3.4499,-3.4499,0.0465301,0.395687,0
1973-02-23,23.914,86.014,637.0878,-11362.9122,-3.231,-3.231,0.0359778,0.4022269,0
1973-02-24,21.915,86.315,634.0458,-11365.9542,-3.042,-3.042,0.0227644,0.4082403,0
1973-02-25,19.815,86.515,631.1749,-11368.8251,-2.8709,-2.8709,0.0079834,0.4137242,0
1973-02-26,17.815,86.815,628.4009,-11371.5991,-2.774,-2.774,-0.0071831,0.4186794,0
1973-02-27,15.716,87.116,625.682,-11374.318,-2.7189,-2.7189,-0.0215506,0.4231087,0
1973-02-28,13.616,87.416,622.908,-11377.092,-2.774,-2.774,-0.0340127,0.4270175,0
1973-03-01,11.616,87.716,620.0251,-11379.9749,-2.8829,-2.8829,-0.0436245,0.4304165,0
1973-03-02,9.516,88.016,616.9801,-11383.0199,-3.045,-3.045,-0.0496906,0.4333266,0
1973-03-03,7.417,88.417,613.7421,-11386.2579,-3.238,-3.238,-0.0518522,0.4357853,0
1973-03-04,5.317,88.717,610.3022,-11389.6978,-3.4399,-3.4399,-0.0501563,0.4378522,0
1973-03-05,3.117,89.017,606.7022,-11393.2978,-3.6,-3.6,-0.0450772,0.4396135,0
1973-03-06,1.017,89.417,603.0073,-11396.9927,-3.6949,-3.6949,-0.0374625,0.441181,0
1973-03-07,-1.082,89.818,599.3143,-11400.6857,-3.693,-3.693,-0.0283918,0.4426863,0
1973-03-08,-3.182,90.118,595.7253,-11404.2747,-3.589,-3.589,-0.0189696,0.444269,0
1973-03-09,-5.382,90.518,592.2824,-11407.7176,-3.4429,-3.4429,-0.0101035,0.4460623,0
1973-03-10,-7.481,91.019,589.0194,-11410.9806,-3.263,-3.263,-0.0023385,0.4481786,0
1973-03-11,-9.581,91.419,585.8875,-11414.1125,-3.1319,-3.1319,0.004203,0.4506994,0
1973-03-12,-11.681,91.819,582.8015,-11417.1985,-3.086,-3.086,0.0097627,0.4536688,0
1973-03-13,-13.881,92.319,579.6535,-11420.3465,-3.148,-3.148,0.0147938,0.4570926,0
1973-03-14,-15.98,92.82,576.3516,-11423.6484,-3.3019,-3.3019,0.0197648,0.4609393,0
1973-03-15,-18.08,93.32,572.8156,-11427.1844,-3.536,-3.536,0.0249741,0.4651443,0
1973-03-16,-20.18,93.92,569.0297,-11430.9703,-3.7859,-3.7859,0.0304238,0.4696156,0
1973-03-17,-22.28,94.52,565.0497,-11434.9503,-3.98,-3.98,0.0357799,0.474241,0
1973-03-18,-24.279,95.121,560.9337,-11439.0663,-4.116,-4.116,0.040428,0.4788983,0
1973-03-19,-26.379,95.721,556.8028,-11443.1972,-4.1309,-4.1309,0.0436005,0.4834651,0
1973-03-20,-28.479,96.421,552.7518,-11447.2482,-4.051,-4.051,0.0445399,0.4878286,0
1973-03-21,-30.478,97.222,548.8569,-11451.1431,-3.8949,-3.8949,0.0426512,0.4918924,0
1973-03-22,-32.578,98.022,545.1369,-11454.8631,-3.72,-3.72,0.0376121,0.4955802,0
1973-03-23,-34.578,98.822,541.5929,-11458.4071,-3.544,-3.544,0.0294267,0.4988345,0
1973-03-24,-36.578,99.722,538.225,-11461.775,-3.3679,-3.3679,0.0184283,0.5016146,0
1973-03-25,-38.577,100.623,534.976,-11465.024,-3.249,-3.249,0.0052463,0.5038916,0
1973-03-26,-40.577,101.623,531.774,-11468.226,-3.202,-3.202,-0.0092457,0.5056439,0
1973-03-27,-42.577,102.723,528.5651,-11471.4349,-3.2089,-3.2089,-0.023992,0.5068538,0
1973-03-28,-44.577,103.823,525.2851,-11474.7149,-3.28,-3.28,-0.0378221,0.5075057,0
1973-03-29,-46.576,104.924,521.8782,-11478.1218,-3.4069,-3.4069,-0.0495309,0.5075864,0
1973-03-30,-48.576,106.124,518.2932,-11481.7068,-3.585,-3.585,-0.0579771,0.5070879,0
1973-03-31,-50.476,107.424,514.5222,-11485.4778,-3.771,-3.771,-0.0622096,0.5060143,0
1973-04-01,-52.475,108.725,510.5833,-11489.4167,-3.9389,-3.9389,-0.061618,0.5043892,0
1973-04-02,-54.475,110.125,506.5233,-11493.4767,-4.06,-4.06,-0.0560857,0.5022663,0
1973-04-03,-56.375,111.525,502.4243,-11497.5757,-4.099,-4.099,-0.0461007,0.499736,0
1973-04-04,-58.375,113.025,498.4214,-11501.5786,-4.0029,-4.0029,-0.032761,0.496927,0
1973-04-05,-60.274,114.626,494.5984,-11505.4016,-3.823,-3.823,-0.0176277,0.4939977,0
1973-04-06,-62.174,116.226,491.0034,-11508.9966,-3.595,-3.595,-0.0024335,0.4911185,0
1973-04-07,-64.174,117.826,487.6275,-11512.3725,-3.3759,-3.3759,0.0112716,0.4884488,0
1973-04-08,-66.073,119.527,484.4035,-11515.5965,-3.224,-3.224,0.0224162,0.4861156,0
1973-04-09,-67.973,121.227,481.2026,-11518.7974,-3.2009,-3.2009,0.0305468,0.4842014,0
1973-04-10,-69.873,123.027,477.9246,-11522.0754,-3.278,-3.278,0.0357864,0.482741,0
1973-04-11,-71.673,124.827,474.5136,-11525.4864,-3.411,-3.411,0.0386609,0.4817267,0
1973-04-12,-73.572,126.728,470.9417,-11529.0583,-3.5719,-3.5719,0.0398687,0.4811166,0
1973-04-13,-75.372,128.628,467.2347,-11532.7653,-3.707,-3.707,0.0400666,0.4808445,0
1973-04-14,-77.172,130.528,463.4527,-11536.5473,-3.782,-3.782,0.0397136,0.4808267,0
1973-04-15,-78.972,132.428,459.6818,-11540.3182,-3.7709,-3.7709,0.0389913,0.4809699,0
1973-04-16,-80.671,134.429,455.9808,-11544.0192,-3.701,-3.701,0.0378017,0.481176,0
1973-04-17,-82.471,136.329,452.4208,-11547.5792,-3.56,-3.56,0.035827,0.4813474,0
1973-04-18,-84.171,138.329,449.0389,-11550.9611,-3.3819,-3.3819,0.0326313,0.4813919,0
1973-04-19,-85.77,140.33,445.8319,-11554.1681,-3.207,-3.207,0.0277784,0.4812259,0
1973-04-20,-87.47,142.33,442.7969,-11557.2031,-3.035,-3.035,0.0209411,0.4807767,0
1973-04-21,-89.07,144.33,439.885,-11560.115,-2.9119,-2.9119,0.0119874,0.4799832,0
1973-04-22,-90.57,146.33,437.038,-11562.962,-2.847,-2.847,0.0010347,0.4787944,0
1973-04-23,-92.069,148.231,434.193,-11565.807,-2.845,-2.845,-0.0115274,0.4771675,0
1973-04-24,-93.569,150.231,431.2921,-11568.7079,-2.9009,-2.9009,-0.0250391,0.475065,0
1973-04-25,-95.069,152.131,428.2781,-11571.7219,-3.014,-3.014,-0.0385948,0.4724523,0
1973-04-26,-96.469,154.131,425.1011,-11574.8989,-3.177,-3.177,-0.0510873,0.4692959,0
1973-04-27,-97.768,156.032,421.7562,-11578.2438,-3.3449,-3.3449,-0.0612781,0.4655646,0
1973-04-28,-99.168,157.932,418.2122,-11581.7878,-3.544,-3.544,-0.0679048,0.4612321,0
1973-04-29,-100.468,159.832,414.5122,-11585.4878,-3.7,-3.7,-0.0698377,0.4562849,0
1973-04-30,-101.667,161.733,410.7153,-11589.2847,-3.7969,-3.7969,-0.0662871,0.4507325,0
1973-05-01,-102.867,163.633,406.9183,-11593.0817,-3.797,-3.797,-0.0570382,0.444621,0
1973-05-02,-104.067,165.433,403.2163,-11596.7837,-3.702,-3.702,-0.0426466,0.4380436,0
1973-05-03,-105.267,167.333,399.6674,-11600.3326,-3.5489,-3.5489,-0.0244942,0.4311435,0
1973-05-04,-106.366,169.134,396.2954,-11603.7046,-3.372,-3.372,-0.0046188,0.4241032,0
1973-05-05,-107.466,170.934,393.0764,-11606.9236,-3.219,-3.219,0.0146841,0.4171193,0
1973-05-06,-108.466,172.634,389.8895,-11610.1105,-3.1869,-3.1869,0.0313617,0.4103718,0
1973-05-07,-109.466,174.434,386.6395,-11613.3605,-3.25,-3.25,0.0440145,0.4039973,0
1973-05-08,-110.465,176.135,383.2445,-11616.7555,-3.395,-3.395,0.052075,0.3980768,0
1973-05-09,-111.365,177.835,379.6995,-11620.3005,-3.545,-3.545,0.0557372,0.3926372,0
1973-05-10,-112.265,179.535,376.0196,-11623.9804,-3.6799,-3.6799,0.0557255,0.3876623,0
1973-05-11,-113.164,181.236,372.2876,-11627.7124,-3.732,-3.732,0.0530141,0.3831062,0
1973-05-12,-113.964,182.936,368.5706,-11631.4294,-3.717,-3.717,0.0485824,0.3789056,0
1973-05-13,-114.764,184.536,364.9667,-11635.0333,-3.6039,-3.6039,0.0432408,0.3749874,0
1973-05-14,-115.564,186.236,361.5247,-11638.4753,-3.442,-3.442,0.0375361,0.3712744,0
1973-05-15,-116.263,187.837,358.2797,-11641.7203,-3.245,-3.245,0.0317234,0.3676878,0
1973-05-16,-117.063,189.437,355.2538,-11644.7462,-3.0259,-3.0259,0.0257943,0.3641492,0
1973-05-17,-117.663,191.037,352.4238,-11647.5762,-2.83,-2.83,0.019544,0.360582,0
1973-05-18,-118.363,192.537,349.7638,-11650.2362,-2.66,-2.66,0.0126629,0.356913,0
1973-05-19,-119.062,194.138,347.2129,-11652.7871,-2.5509,-2.5509,0.0048389,0.3530734,0
1973-05-20,-119.662,195.638,344.7089,-11655.2911,-2.504,-2.504,-0.004146,0.3489995,0
1973-05-21,-120.162,197.238,342.1939,-11657.8061,-2.515,-2.515,-0.0143328,0.3446327,0
1973-05-22,-120.761,198.739,339.5929,-11660.4071,-2.601,-2.601,-0.0255259,0.3399185,0
1973-05-23,-121.261,200.239,336.869,-11663.131,-2.7239,-2.7239,-0.0372577,0.3348055,0
1973-05-24,-121.761,201.739,333.986,-11666.014,-2.883,-2.883,-0.048781,0.3292434,0
1973-05-25,-122.161,203.239,330.941,-11669.059,-3.045,-3.045,-0.0590906,0.323183,0
1973-05-26,-122.56,204.84,327.7531,-11672.2469,-3.1879,-3.1879,-0.0669853,0.3165764,0
1973-05-27,-122.96,206.34,324.4481,-11675.5519,-3.305,-3.305,-0.071181,0.3093818,0
1973-05-28,-123.26,207.84,321.1101,-11678.8899,-3.338,-3.338,-0.070492,0.3015712,0
1973-05-29,-123.56,209.34,317.8141,-11682.1859,-3.296,-3.296,-0.0640832,0.2931431,0
1973-05-30,-123.759,210.841,314.6612,-11685.3388,-3.1529,-3.1529,-0.051761,0.2841386,0
1973-05-31,-123.959,212.441,311.6972,-11688.3028,-2.964,-2.964,-0.0342169,0.2746536,0
1973-06-01,-124.059,213.941,308.8922,-11691.1078,-2.805,-2.805,-0.0130939,0.2648424,0
1973-06-02,-124.058,215.442,306.1542,-11693.8458,-2.738,-2.738,0.0092343,0.2549028,0
